Project Name,Address,Floor,Area (sqm),Transacted Price ($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area,Min(Floor),Max(Floor),LowFloorCutoff,TenureStart,PropertyAge,GroundFloor,LowFloor,HighFloor,Penthouse,NewPurchaser,HDBPurchaser,PrivatePurchaser,WestRegion,NorthRegion,NorthEastRegion,East Region,CentralRegion,Order,Order 2,Prior Transacted Price ($),Prior Sale Date,Profit ($),No of years owned,nearest_station_name,mrt_less_than_1,mrt_between_1_and_2,mrt_distance_grp,mrt_dist_meter,nearest_school_name,sch_distance_grp,sch_dist_meter,CPI at Resale Month,Floor_Level,Sale_Year
LA CASA,56 Woodlands Drive 16  #02-14,2,111,935000,8423,783,18/06/2013,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,8.8,N,Y,N,N,N,Y,N,N,Y,N,N,N,2,2,440283,18/07/2005,494717,7.9,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,98.148,Bottom Half,2013
LA CASA,56 Woodlands Drive 16  #03-13,3,103,860000,8350,776,8/3/2013,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,8.5,N,Y,N,N,N,Y,N,N,Y,N,N,N,2,2,415760,8/7/2005,444240,7.7,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,99.07,Bottom Half,2013
LA CASA,56 Woodlands Drive 16  #03-16,3,81,758000,9358,869,15/03/2013,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,8.5,N,Y,N,N,N,Y,N,N,Y,N,N,N,2,2,318240,25/07/2005,439760,7.6,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,99.07,Bottom Half,2013
LA CASA,56 Woodlands Drive 16  #04-13,4,103,880000,8544,794,1/9/2014,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,10,N,Y,N,N,N,Y,N,N,Y,N,N,N,2,2,419640,14/09/2005,460360,9,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,100.054,Bottom Half,2014
LA CASA,56 Woodlands Drive 16  #04-14,4,111,850000,7658,711,19/04/2018,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,13.6,N,Y,N,N,N,Y,N,N,Y,N,N,N,2,2,500040,7/2/2006,349960,12.2,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,99.33,Bottom Half,2018
LA CASA,56 Woodlands Drive 16  #05-16,5,81,820000,10123,940,22/01/2014,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,9.4,N,Y,N,N,N,Y,N,N,Y,N,N,N,0,2,322600,28/07/2005,497400,8.5,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,100.007,Bottom Half,2014
LA CASA,56 Woodlands Drive 16  #05-16,5,81,700000,8642,803,7/10/2019,99 Yrs From 13/09/2004,2008,Resale,N.A,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,15.1,N,Y,N,N,Y,N,N,N,Y,N,N,N,0,3,820000,22/01/2014,-120000,5.7,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,NA,Bottom Half,2019
LA CASA,56 Woodlands Drive 16  #06-13,6,103,805000,7816,726,25/07/2018,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,13.9,N,Y,N,N,N,Y,N,N,Y,N,N,N,2,2,427400,29/06/2005,377600,13.1,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,99.859,Bottom Half,2018
LA CASA,56 Woodlands Drive 16  #06-14,6,111,930000,8378,778,21/03/2013,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,8.5,N,Y,N,N,N,Y,N,N,Y,N,N,N,2,2,457010,22/07/2005,472990,7.7,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,99.07,Bottom Half,2013
LA CASA,56 Woodlands Drive 16  #06-16,6,81,780000,9630,895,18/03/2013,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,8.5,N,Y,N,N,N,Y,N,N,Y,N,N,N,0,2,324780,26/07/2005,455220,7.6,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,99.07,Bottom Half,2013
LA CASA,56 Woodlands Drive 16  #06-16,6,81,732000,9037,840,23/08/2018,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,14,N,Y,N,N,N,Y,N,N,Y,N,N,N,0,3,780000,18/03/2013,-48000,5.4,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,100.28,Bottom Half,2018
LA CASA,56 Woodlands Drive 16  #07-14,7,111,865000,7793,724,15/04/2019,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,14.6,N,N,Y,N,N,Y,N,N,Y,N,N,N,2,2,461190,2/9/2005,403810,13.6,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,100.078,Top Half,2019
LA CASA,56 Woodlands Drive 16  #07-15,7,101,855000,8465,786,11/4/2013,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,8.6,N,N,Y,N,N,Y,N,N,Y,N,N,N,2,2,391380,8/7/2005,463620,7.8,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,97.601,Top Half,2013
LA CASA,56 Woodlands Drive 16  #07-16,7,81,723888,8937,830,30/11/2017,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,13.2,N,N,Y,N,N,Y,N,N,Y,N,N,N,2,2,326970,15/07/2005,396918,12.4,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,99.822,Top Half,2017
LA CASA,56 Woodlands Drive 16  #08-13,8,103,507923,4931,458,30/10/2006,99 Yrs From 13/09/2004,2008,New Sale,Private,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,2.1,N,N,Y,N,N,N,Y,N,Y,N,N,N,1,2,435170,5/7/2005,72753,1.3,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,78.322,Top Half,2006
LA CASA,56 Woodlands Drive 16  #08-13,8,103,888000,8621,801,9/1/2015,99 Yrs From 13/09/2004,2008,Resale,Private,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,10.3,N,N,Y,N,N,N,Y,N,Y,N,N,N,2,3,507923,30/10/2006,380077,8.2,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,99.613,Top Half,2015
LA CASA,56 Woodlands Drive 16  #08-14,8,111,938888,8458,786,24/04/2013,99 Yrs From 13/09/2004,2008,Resale,Private,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,8.6,N,N,Y,N,N,N,Y,N,Y,N,N,N,0,2,465380,10/8/2005,473508,7.7,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,97.601,Top Half,2013
LA CASA,56 Woodlands Drive 16  #08-14,8,111,880000,7928,737,29/07/2019,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,14.9,N,N,Y,N,N,Y,N,N,Y,N,N,N,0,3,938888,24/04/2013,-58888,6.3,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,100.242,Top Half,2019
LA CASA,56 Woodlands Drive 16  #08-15,8,91,730000,8022,745,24/04/2019,99 Yrs From 13/09/2004,2008,Resale,Private,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,14.6,N,N,Y,N,N,N,Y,N,Y,N,N,N,2,2,367810,29/06/2005,362190,13.8,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,100.078,Top Half,2019
LA CASA,56 Woodlands Drive 16  #08-16,8,81,787000,9716,903,27/11/2013,99 Yrs From 13/09/2004,2008,Resale,Private,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,9.2,N,N,Y,N,N,N,Y,N,Y,N,N,N,2,2,330000,27/06/2005,457000,8.4,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,100.222,Top Half,2013
LA CASA,56 Woodlands Drive 16  #09-13,9,103,930000,9029,839,20/03/2014,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,9.5,N,N,Y,N,N,Y,N,N,Y,N,N,N,2,2,437940,30/09/2005,492060,8.5,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,100.251,Top Half,2014
LA CASA,56 Woodlands Drive 16  #09-14,9,113,900000,7965,740,28/03/2013,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,8.5,N,N,Y,N,N,Y,N,N,Y,N,N,N,2,2,476800,29/06/2005,423200,7.8,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,99.07,Top Half,2013
LA CASA,56 Woodlands Drive 16  #09-16,9,81,815000,10062,935,9/12/2013,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,9.2,N,N,Y,N,N,Y,N,N,Y,N,N,N,2,2,332620,6/7/2005,482380,8.4,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,99.904,Top Half,2013
LA CASA,56 Woodlands Drive 16  #10-15,10,91,800000,8791,817,12/11/2015,99 Yrs From 13/09/2004,2008,Resale,Private,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,11.2,N,N,Y,N,N,N,Y,N,Y,N,N,N,2,2,373690,29/06/2005,426310,10.4,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,99.18,Top Half,2015
LA CASA,56 Woodlands Drive 16  #10-16,10,81,780000,9630,895,12/3/2013,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,8.5,N,N,Y,N,N,Y,N,N,Y,N,N,N,2,2,332290,6/7/2005,447710,7.7,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,99.07,Top Half,2013
LA CASA,56 Woodlands Drive 16  #11-14,11,111,900000,8108,753,30/05/2013,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,8.7,N,N,Y,N,N,Y,N,N,Y,N,N,N,2,2,474340,14/07/2005,425660,7.9,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,97.948,Top Half,2013
LA CASA,56 Woodlands Drive 16  #11-15,11,91,830000,9121,847,31/05/2013,99 Yrs From 13/09/2004,2008,Resale,Private,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,8.7,N,N,Y,N,N,N,Y,N,Y,N,N,N,2,2,376630,1/7/2005,453370,7.9,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,97.948,Top Half,2013
LA CASA,56 Woodlands Drive 16  #11-16,11,81,750000,9259,860,26/02/2016,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,11.5,N,N,Y,N,N,Y,N,N,Y,N,N,N,2,2,337860,29/06/2005,412140,10.7,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,98.87,Top Half,2016
LA CASA,56 Woodlands Drive 16  #12-13,12,103,888888,8630,802,11/6/2014,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,9.7,N,N,N,Y,N,Y,N,N,Y,N,N,N,2,2,446250,14/07/2005,442638,8.9,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,100.009,Penthouse,2014
LA CASA,56 Woodlands Drive 16  #12-14,12,111,950000,8559,795,21/08/2013,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,8.9,N,N,N,Y,N,Y,N,N,Y,N,N,N,2,2,527560,4/4/2006,422440,7.4,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,99.215,Penthouse,2013
LA CASA,56 Woodlands Drive 16  #12-16,12,81,790000,9753,906,24/02/2013,99 Yrs From 13/09/2004,2008,Resale,Private,25,73,737898,North Region,Woodlands,1,12,6,13/09/2004,8.5,N,N,N,Y,N,N,Y,N,Y,N,N,N,2,2,340470,1/7/2005,449530,7.7,Admiralty,0,1,1-2KM,1371.381734,WOODLANDS RING PRIMARY SCHOOL,<1km,260.8105175,99.605,Penthouse,2013
LILYDALE,560 Yishun Avenue 6  #01-22,1,126,450000,3571,332,3/7/2005,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,4.6,Y,N,N,N,N,Y,N,N,Y,N,N,N,2,2,460168,14/01/2002,-10168,3.5,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,77.203,Ground Floor,2005
LILYDALE,560 Yishun Avenue 6  #01-23,1,122,620000,5082,472,16/09/2008,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,7.8,Y,N,N,N,N,Y,N,N,Y,N,N,N,0,2,453000,26/12/2001,167000,6.7,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,85.79,Ground Floor,2008
LILYDALE,560 Yishun Avenue 6  #01-23,1,122,730000,5984,556,16/04/2010,99 Yrs From 12/09/2000,2003,Resale,Private,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,9.4,Y,N,N,N,N,N,Y,N,Y,N,N,N,0,3,620000,16/09/2008,110000,1.6,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,87.338,Ground Floor,2010
LILYDALE,560 Yishun Avenue 6  #01-23,1,122,950000,7787,723,30/01/2013,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,12.2,Y,N,N,N,N,Y,N,N,Y,N,N,N,0,4,730000,16/04/2010,220000,2.8,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,98.615,Ground Floor,2013
LILYDALE,560 Yishun Avenue 6  #01-24,1,126,599000,4754,442,7/8/2009,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,8.7,Y,N,N,N,N,Y,N,N,Y,N,N,N,0,2,424924,9/1/2002,174076,7.6,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,85.737,Ground Floor,2009
LILYDALE,560 Yishun Avenue 6  #01-24,1,126,760000,6032,560,24/06/2010,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,9.5,Y,N,N,N,N,Y,N,N,Y,N,N,N,0,3,599000,7/8/2009,161000,0.9,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,87.002,Ground Floor,2010
LILYDALE,560 Yishun Avenue 6  #01-24,1,126,1050000,8333,774,1/12/2013,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,13,Y,N,N,N,N,Y,N,N,Y,N,N,N,0,4,760000,24/06/2010,290000,3.4,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,99.904,Ground Floor,2013
LILYDALE,560 Yishun Avenue 6  #01-25,1,126,780000,6190,575,18/11/2010,99 Yrs From 12/09/2000,2003,Resale,Private,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,9.9,Y,N,N,N,N,N,Y,N,Y,N,N,N,0,2,430211,9/1/2002,349789,8.9,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,89.265,Ground Floor,2010
LILYDALE,560 Yishun Avenue 6  #01-25,1,126,850000,6746,627,14/10/2011,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,10.9,Y,N,N,N,N,Y,N,N,Y,N,N,N,0,3,780000,18/11/2010,70000,0.9,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,93.791,Ground Floor,2011
LILYDALE,560 Yishun Avenue 6  #02-22,2,111,525000,4730,439,18/06/2009,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,8.5,N,Y,N,N,N,Y,N,N,Y,N,N,N,2,2,438735,2/7/2002,86265,7,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,84.707,Bottom Half,2009
LILYDALE,560 Yishun Avenue 6  #02-23,2,111,533000,4802,446,6/7/2009,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,8.6,N,Y,N,N,N,Y,N,N,Y,N,N,N,0,2,443944,2/9/2002,89056,6.8,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,85.431,Bottom Half,2009
LILYDALE,560 Yishun Avenue 6  #02-23,2,111,920000,8288,770,23/02/2013,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,12.2,N,Y,N,N,N,Y,N,N,Y,N,N,N,0,3,533000,6/7/2009,387000,3.6,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,99.605,Bottom Half,2013
LILYDALE,560 Yishun Avenue 6  #02-24,2,111,890000,8018,745,24/04/2013,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,12.4,N,Y,N,N,N,Y,N,N,Y,N,N,N,2,2,409946,22/10/2002,480054,10.5,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,97.601,Bottom Half,2013
LILYDALE,560 Yishun Avenue 6  #02-25,2,111,535000,4820,448,30/07/2008,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,7.6,N,Y,N,N,N,Y,N,N,Y,N,N,N,2,2,415232,16/09/2002,119768,5.9,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,85.644,Bottom Half,2008
LILYDALE,560 Yishun Avenue 6  #03-24,3,111,845000,7613,707,25/10/2012,99 Yrs From 12/09/2000,2003,Resale,Private,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,11.9,N,Y,N,N,N,N,Y,N,Y,N,N,N,0,2,427589,14/08/2002,417411,10.2,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,97.589,Bottom Half,2012
LILYDALE,560 Yishun Avenue 6  #03-24,3,111,790000,7117,661,24/03/2017,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,16.3,N,Y,N,N,N,Y,N,N,Y,N,N,N,0,3,845000,25/10/2012,-55000,4.4,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,99.562,Bottom Half,2017
LILYDALE,560 Yishun Avenue 6  #03-25,3,111,520000,4685,435,26/05/2009,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,8.5,N,Y,N,N,N,Y,N,N,Y,N,N,N,2,2,422876,5/9/2002,97124,6.7,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,85.082,Bottom Half,2009
LILYDALE,560 Yishun Avenue 6  #04-22,4,111,800000,7207,670,20/01/2017,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,16.1,N,Y,N,N,N,Y,N,N,Y,N,N,N,2,2,444000,22/02/2002,356000,14.9,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,99.524,Bottom Half,2017
LILYDALE,560 Yishun Avenue 6  #04-23,4,111,580000,5225,485,14/08/2009,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,8.7,N,Y,N,N,N,Y,N,N,Y,N,N,N,2,2,455476,22/02/2002,124524,7.5,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,85.737,Bottom Half,2009
LILYDALE,560 Yishun Avenue 6  #04-24,4,111,830000,7477,695,24/09/2014,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,13.8,N,Y,N,N,N,Y,N,N,Y,N,N,N,2,2,418232,7/8/2002,411768,12.1,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,100.054,Bottom Half,2014
LILYDALE,560 Yishun Avenue 6  #05-22,5,111,370000,3333,310,13/11/2006,99 Yrs From 12/09/2000,2003,Resale,Private,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,5.9,N,Y,N,N,N,N,Y,N,Y,N,N,N,2,2,442546,2/2/2002,-72546,4.8,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,78.322,Bottom Half,2006
LILYDALE,560 Yishun Avenue 6  #05-23,5,111,535000,4820,448,13/07/2009,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,8.6,N,Y,N,N,N,Y,N,N,Y,N,N,N,0,2,453120,3/1/2002,81880,7.5,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,85.431,Bottom Half,2009
LILYDALE,560 Yishun Avenue 6  #05-23,5,111,790000,7117,661,10/3/2016,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,15.3,N,Y,N,N,N,Y,N,N,Y,N,N,N,0,3,535000,13/07/2009,255000,6.7,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,98.911,Bottom Half,2016
LILYDALE,560 Yishun Avenue 6  #05-25,5,111,593000,5342,496,15/07/2009,99 Yrs From 12/09/2000,2003,Resale,Private,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,8.6,N,Y,N,N,N,N,Y,N,Y,N,N,N,2,2,429043,17/05/2002,163957,7.2,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,85.431,Bottom Half,2009
LILYDALE,560 Yishun Avenue 6  #06-23,6,111,562000,5063,470,1/6/2009,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,8.5,N,Y,N,N,N,Y,N,N,Y,N,N,N,0,2,456644,9/1/2002,105356,7.4,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,84.707,Bottom Half,2009
LILYDALE,560 Yishun Avenue 6  #06-23,6,111,768000,6919,643,17/01/2011,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,10.1,N,Y,N,N,N,Y,N,N,Y,N,N,N,0,3,562000,1/6/2009,206000,1.6,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,90.86,Bottom Half,2011
LILYDALE,560 Yishun Avenue 6  #06-23,6,111,765000,6892,640,18/03/2016,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,15.3,N,Y,N,N,N,Y,N,N,Y,N,N,N,0,4,768000,17/01/2011,-3000,5.2,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,98.911,Bottom Half,2016
LILYDALE,560 Yishun Avenue 6  #07-22,7,111,670000,6036,561,2/6/2010,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,9.5,N,N,Y,N,N,Y,N,N,Y,N,N,N,2,2,448714,1/2/2002,221286,8.3,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,87.002,Top Half,2010
LILYDALE,560 Yishun Avenue 6  #07-23,7,111,818000,7369,685,20/09/2011,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,10.8,N,N,Y,N,N,Y,N,N,Y,N,N,N,2,2,459287,14/01/2002,358713,9.7,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,93.408,Top Half,2011
LILYDALE,560 Yishun Avenue 6  #07-24,7,111,620000,5586,519,26/11/2009,99 Yrs From 12/09/2000,2003,Resale,Private,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,9,N,N,Y,N,N,N,Y,N,Y,N,N,N,2,2,429924,12/9/2002,190076,7.2,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,85.996,Top Half,2009
LILYDALE,560 Yishun Avenue 6  #08-22,8,111,640000,5766,536,10/2/2010,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun,1,13,6,9/12/2000,9.2,N,N,Y,N,N,Y,N,N,Y,N,N,N,2,2,454001,3/1/2002,185999,8.1,Yishun,0,1,1-2KM,1683.027192,NORTH VIEW PRIMARY SCHOOL,<1km,401.043512,86.481,Top Half,2010
